Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,Experiment,Experiment.1,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,major_cell_type,Organism,Platform,protocol,ReleaseDate,Sample Name,source_name,SRA Study,DATASTORE filetype,DATASTORE provider,DATASTORE region
SRR3637690,RNA-Seq,150,51413400,PRJNA324641,SAMN05211485,24342649,GEO,public,SRX1826175,BTN27,GSM2188977,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Oligo,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188977,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3637691,RNA-Seq,150,211436700,PRJNA324641,SAMN05211485,99900955,GEO,public,SRX1826175,BTN27,GSM2188977,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Oligo,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188977,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3637692,RNA-Seq,150,41463900,PRJNA324641,SAMN05211486,19763126,GEO,public,SRX1826176,BTN27,GSM2188978,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188978,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3637693,RNA-Seq,150,40548450,PRJNA324641,SAMN05211486,19189377,GEO,public,SRX1826176,BTN27,GSM2188978,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188978,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3637694,RNA-Seq,150,41133000,PRJNA324641,SAMN05211486,19655678,GEO,public,SRX1826176,BTN27,GSM2188978,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188978,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3637695,RNA-Seq,150,40005750,PRJNA324641,SAMN05211486,19108610,GEO,public,SRX1826176,BTN27,GSM2188978,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188978,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3637696,RNA-Seq,150,163151100,PRJNA324641,SAMN05211486,77624651,GEO,public,SRX1826176,BTN27,GSM2188978,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188978,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3637697,RNA-Seq,150,33649350,PRJNA324641,SAMN05211487,16099406,GEO,public,SRX1826177,BTN27,GSM2188979,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188979,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3637698,RNA-Seq,150,32263500,PRJNA324641,SAMN05211487,15384942,GEO,public,SRX1826177,BTN27,GSM2188979,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188979,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3637699,RNA-Seq,150,32413200,PRJNA324641,SAMN05211487,15653234,GEO,public,SRX1826177,BTN27,GSM2188979,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188979,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3637700,RNA-Seq,150,29750550,PRJNA324641,SAMN05211487,14530219,GEO,public,SRX1826177,BTN27,GSM2188979,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188979,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3637701,RNA-Seq,150,128076600,PRJNA324641,SAMN05211487,61574618,GEO,public,SRX1826177,BTN27,GSM2188979,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188979,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3637702,RNA-Seq,150,43273050,PRJNA324641,SAMN05211488,20676431,GEO,public,SRX1826178,BTN27,GSM2188980,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188980,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3637703,RNA-Seq,150,41979000,PRJNA324641,SAMN05211488,19929766,GEO,public,SRX1826178,BTN27,GSM2188980,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188980,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3637704,RNA-Seq,150,42864300,PRJNA324641,SAMN05211488,20525101,GEO,public,SRX1826178,BTN27,GSM2188980,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188980,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3637705,RNA-Seq,150,41581500,PRJNA324641,SAMN05211488,19896339,GEO,public,SRX1826178,BTN27,GSM2188980,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188980,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3637706,RNA-Seq,150,169697850,PRJNA324641,SAMN05211488,80933232,GEO,public,SRX1826178,BTN27,GSM2188980,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188980,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3637707,RNA-Seq,150,38029200,PRJNA324641,SAMN05211489,17795138,GEO,public,SRX1826179,BTN27,GSM2188981,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188981,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3637708,RNA-Seq,150,37014900,PRJNA324641,SAMN05211489,17149003,GEO,public,SRX1826179,BTN27,GSM2188981,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188981,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3637709,RNA-Seq,150,36432450,PRJNA324641,SAMN05211489,17092036,GEO,public,SRX1826179,BTN27,GSM2188981,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188981,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3637710,RNA-Seq,150,35832450,PRJNA324641,SAMN05211489,16767946,GEO,public,SRX1826179,BTN27,GSM2188981,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188981,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3637711,RNA-Seq,150,147309000,PRJNA324641,SAMN05211489,68711269,GEO,public,SRX1826179,BTN27,GSM2188981,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188981,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3637712,RNA-Seq,150,58701000,PRJNA324641,SAMN05211490,29203035,GEO,public,SRX1826180,BTN27,GSM2188982,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188982,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3637713,RNA-Seq,150,56602950,PRJNA324641,SAMN05211490,27981534,GEO,public,SRX1826180,BTN27,GSM2188982,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188982,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3637714,RNA-Seq,150,57822750,PRJNA324641,SAMN05211490,28838276,GEO,public,SRX1826180,BTN27,GSM2188982,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188982,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3637715,RNA-Seq,150,55771500,PRJNA324641,SAMN05211490,27746180,GEO,public,SRX1826180,BTN27,GSM2188982,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188982,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3637716,RNA-Seq,150,228898200,PRJNA324641,SAMN05211490,113674868,GEO,public,SRX1826180,BTN27,GSM2188982,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188982,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3637717,RNA-Seq,150,50913000,PRJNA324641,SAMN05211491,23963307,GEO,public,SRX1826181,BTN27,GSM2188983,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188983,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3637718,RNA-Seq,150,49284750,PRJNA324641,SAMN05211491,23002292,GEO,public,SRX1826181,BTN27,GSM2188983,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188983,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3637719,RNA-Seq,150,50076750,PRJNA324641,SAMN05211491,23569174,GEO,public,SRX1826181,BTN27,GSM2188983,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188983,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3637720,RNA-Seq,150,47757300,PRJNA324641,SAMN05211491,22454519,GEO,public,SRX1826181,BTN27,GSM2188983,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188983,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3637721,RNA-Seq,150,198031800,PRJNA324641,SAMN05211491,92895100,GEO,public,SRX1826181,BTN27,GSM2188983,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188983,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3637722,RNA-Seq,150,62567400,PRJNA324641,SAMN05211492,29629859,GEO,public,SRX1826182,BTN27,GSM2188984,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188984,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3637723,RNA-Seq,150,60599400,PRJNA324641,SAMN05211492,28435213,GEO,public,SRX1826182,BTN27,GSM2188984,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188984,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3637724,RNA-Seq,150,61443150,PRJNA324641,SAMN05211492,29125661,GEO,public,SRX1826182,BTN27,GSM2188984,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188984,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3637725,RNA-Seq,150,59051700,PRJNA324641,SAMN05211492,27946111,GEO,public,SRX1826182,BTN27,GSM2188984,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188984,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3637726,RNA-Seq,150,243661650,PRJNA324641,SAMN05211492,115041863,GEO,public,SRX1826182,BTN27,GSM2188984,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188984,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3637727,RNA-Seq,150,37809900,PRJNA324641,SAMN05211493,18129126,GEO,public,SRX1826183,BTN27,GSM2188985,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188985,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3637728,RNA-Seq,150,36882150,PRJNA324641,SAMN05211493,17559650,GEO,public,SRX1826183,BTN27,GSM2188985,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188985,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3637729,RNA-Seq,150,37269750,PRJNA324641,SAMN05211493,17877892,GEO,public,SRX1826183,BTN27,GSM2188985,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188985,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3637730,RNA-Seq,150,36149850,PRJNA324641,SAMN05211493,17333667,GEO,public,SRX1826183,BTN27,GSM2188985,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188985,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3637731,RNA-Seq,150,148111650,PRJNA324641,SAMN05211493,70806799,GEO,public,SRX1826183,BTN27,GSM2188985,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188985,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3637732,RNA-Seq,150,45049050,PRJNA324641,SAMN05211494,21194715,GEO,public,SRX1826184,BTN27,GSM2188986,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188986,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3637733,RNA-Seq,150,44121000,PRJNA324641,SAMN05211494,20584288,GEO,public,SRX1826184,BTN27,GSM2188986,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188986,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3637734,RNA-Seq,150,44614950,PRJNA324641,SAMN05211494,21014035,GEO,public,SRX1826184,BTN27,GSM2188986,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188986,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3637735,RNA-Seq,150,43205550,PRJNA324641,SAMN05211494,20332282,GEO,public,SRX1826184,BTN27,GSM2188986,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188986,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3637736,RNA-Seq,150,176990550,PRJNA324641,SAMN05211494,83031721,GEO,public,SRX1826184,BTN27,GSM2188986,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188986,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3637737,RNA-Seq,150,39787050,PRJNA324641,SAMN05211495,19064244,GEO,public,SRX1826185,BTN27,GSM2188987,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188987,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3637738,RNA-Seq,150,38749950,PRJNA324641,SAMN05211495,18433753,GEO,public,SRX1826185,BTN27,GSM2188987,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188987,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3637739,RNA-Seq,150,39356850,PRJNA324641,SAMN05211495,18858590,GEO,public,SRX1826185,BTN27,GSM2188987,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188987,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3637740,RNA-Seq,150,38253000,PRJNA324641,SAMN05211495,18296853,GEO,public,SRX1826185,BTN27,GSM2188987,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188987,striatum,SRP076212,fastq,s3,s3.us-east-1
SRR3637741,RNA-Seq,150,156146850,PRJNA324641,SAMN05211495,74561020,GEO,public,SRX1826185,BTN27,GSM2188987,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188987,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3637742,RNA-Seq,150,25289700,PRJNA324641,SAMN05211496,11962210,GEO,public,SRX1826186,BTN27,GSM2188988,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188988,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3637743,RNA-Seq,150,24323100,PRJNA324641,SAMN05211496,11404521,GEO,public,SRX1826186,BTN27,GSM2188988,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188988,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3637744,RNA-Seq,150,24862800,PRJNA324641,SAMN05211496,11767051,GEO,public,SRX1826186,BTN27,GSM2188988,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188988,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3637745,RNA-Seq,150,23965350,PRJNA324641,SAMN05211496,11339716,GEO,public,SRX1826186,BTN27,GSM2188988,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188988,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3637746,RNA-Seq,150,98440950,PRJNA324641,SAMN05211496,46379846,GEO,public,SRX1826186,BTN27,GSM2188988,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188988,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3637747,RNA-Seq,150,31165800,PRJNA324641,SAMN05211497,14744877,GEO,public,SRX1826187,BTN27,GSM2188989,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188989,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3637748,RNA-Seq,150,29973900,PRJNA324641,SAMN05211497,14045678,GEO,public,SRX1826187,BTN27,GSM2188989,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188989,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3637749,RNA-Seq,150,30769050,PRJNA324641,SAMN05211497,14581535,GEO,public,SRX1826187,BTN27,GSM2188989,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188989,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3637750,RNA-Seq,150,29308800,PRJNA324641,SAMN05211497,13871667,GEO,public,SRX1826187,BTN27,GSM2188989,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188989,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3637751,RNA-Seq,150,121217550,PRJNA324641,SAMN05211497,57151994,GEO,public,SRX1826187,BTN27,GSM2188989,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188989,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3637752,RNA-Seq,150,48987750,PRJNA324641,SAMN05211498,23234428,GEO,public,SRX1826188,BTN27,GSM2188990,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188990,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3637753,RNA-Seq,150,47857200,PRJNA324641,SAMN05211498,22514773,GEO,public,SRX1826188,BTN27,GSM2188990,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188990,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3637754,RNA-Seq,150,48395400,PRJNA324641,SAMN05211498,23013837,GEO,public,SRX1826188,BTN27,GSM2188990,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188990,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3637755,RNA-Seq,150,47218200,PRJNA324641,SAMN05211498,22430218,GEO,public,SRX1826188,BTN27,GSM2188990,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188990,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3637756,RNA-Seq,150,192458550,PRJNA324641,SAMN05211498,91100444,GEO,public,SRX1826188,BTN27,GSM2188990,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188990,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3637757,RNA-Seq,150,60352200,PRJNA324641,SAMN05211440,28200786,GEO,public,SRX1826189,BTN27,GSM2188991,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188991,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3637758,RNA-Seq,150,59002500,PRJNA324641,SAMN05211440,27311222,GEO,public,SRX1826189,BTN27,GSM2188991,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188991,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3637759,RNA-Seq,150,59655450,PRJNA324641,SAMN05211440,27907002,GEO,public,SRX1826189,BTN27,GSM2188991,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188991,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
SRR3637760,RNA-Seq,150,57741450,PRJNA324641,SAMN05211440,26972913,GEO,public,SRX1826189,BTN27,GSM2188991,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188991,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3637761,RNA-Seq,150,236751600,PRJNA324641,SAMN05211440,110297406,GEO,public,SRX1826189,BTN27,GSM2188991,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188991,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3637762,RNA-Seq,150,52374150,PRJNA324641,SAMN05211441,24838392,GEO,public,SRX1826190,BTN27,GSM2188992,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188992,striatum,SRP076212,"""sra_fastq""",s3,s3.us-east-1
SRR3637763,RNA-Seq,150,50699700,PRJNA324641,SAMN05211441,23845627,GEO,public,SRX1826190,BTN27,GSM2188992,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Astro,Mus musculus,ILLUMINA,Mic-scRNA-Seq,2016-07-18T00:00:00Z,GSM2188992,striatum,SRP076212,"""fastq_sra""",s3,s3.us-east-1
