Run,Age,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,c1_chip_id,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,experiment_sample_name,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,Tissue
SRR1974825,postnatal 21 years,RNA-Seq,150,376624350,PRJNA281204,SAMN03486064,173588005,nochipID8,neurons,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996143,AB_S7,GSM1658153,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658153,Brain,SRP057196,cortex
SRR1974826,postnatal 21 years,RNA-Seq,150,383088000,PRJNA281204,SAMN03486065,176249553,nochipID8,hybrid,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996144,AB_S7,GSM1658154,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658154,Brain,SRP057196,cortex
SRR1974827,postnatal 21 years,RNA-Seq,150,303479850,PRJNA281204,SAMN03486066,140335827,nochipID8,oligodendrocytes,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996145,AB_S7,GSM1658155,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658155,Brain,SRP057196,cortex
SRR1974828,postnatal 21 years,RNA-Seq,150,455335500,PRJNA281204,SAMN03486067,211201883,nochipID8,neurons,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996146,AB_S7,GSM1658156,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658156,Brain,SRP057196,cortex
SRR1974829,postnatal 21 years,RNA-Seq,150,330176100,PRJNA281204,SAMN03486068,159655471,nochipID8,oligodendrocytes,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996147,AB_S7,GSM1658157,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658157,Brain,SRP057196,cortex
SRR1974830,postnatal 21 years,RNA-Seq,150,370170600,PRJNA281204,SAMN03486069,174564984,nochipID8,neurons,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996148,AB_S7,GSM1658158,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658158,Brain,SRP057196,cortex
SRR1974831,postnatal 21 years,RNA-Seq,150,422781600,PRJNA281204,SAMN03486070,200366886,nochipID8,oligodendrocytes,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996149,AB_S7,GSM1658159,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658159,Brain,SRP057196,cortex
SRR1974832,postnatal 21 years,RNA-Seq,150,390547800,PRJNA281204,SAMN03486071,182060783,nochipID8,neurons,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996150,AB_S7,GSM1658160,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658160,Brain,SRP057196,cortex
SRR1974833,postnatal 21 years,RNA-Seq,150,376309500,PRJNA281204,SAMN03486072,175530875,nochipID8,hybrid,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996151,AB_S7,GSM1658161,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658161,Brain,SRP057196,cortex
SRR1974834,postnatal 21 years,RNA-Seq,150,476661900,PRJNA281204,SAMN03486073,220211630,nochipID8,oligodendrocytes,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996152,AB_S7,GSM1658162,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658162,Brain,SRP057196,cortex
SRR1974835,postnatal 21 years,RNA-Seq,150,239915700,PRJNA281204,SAMN03486074,110835916,nochipID8,neurons,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996153,AB_S7,GSM1658163,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658163,Brain,SRP057196,cortex
SRR1974836,postnatal 21 years,RNA-Seq,150,422724900,PRJNA281204,SAMN03486075,196668030,nochipID8,oligodendrocytes,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996154,AB_S7,GSM1658164,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658164,Brain,SRP057196,cortex
SRR1974837,postnatal 21 years,RNA-Seq,150,538523250,PRJNA281204,SAMN03486076,249817907,nochipID8,hybrid,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996155,AB_S7,GSM1658165,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658165,Brain,SRP057196,cortex
SRR1974838,postnatal 21 years,RNA-Seq,150,399550500,PRJNA281204,SAMN03486077,191650450,nochipID8,neurons,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996156,AB_S7,GSM1658166,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658166,Brain,SRP057196,cortex
SRR1974839,postnatal 21 years,RNA-Seq,150,525795750,PRJNA281204,SAMN03486078,249995092,nochipID8,oligodendrocytes,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996157,AB_S7,GSM1658167,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658167,Brain,SRP057196,cortex
SRR1974840,postnatal 21 years,RNA-Seq,150,516201450,PRJNA281204,SAMN03486085,245155831,nochipID8,astrocytes,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996158,AB_S7,GSM1658168,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658168,Brain,SRP057196,cortex
SRR1974841,postnatal 21 years,RNA-Seq,150,447327450,PRJNA281204,SAMN03486026,205620822,nochipID8,neurons,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996159,AB_S7,GSM1658169,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658169,Brain,SRP057196,cortex
SRR1974842,postnatal 21 years,RNA-Seq,150,375784800,PRJNA281204,SAMN03486027,174170822,nochipID8,neurons,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996160,AB_S7,GSM1658170,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658170,Brain,SRP057196,cortex
SRR1974843,postnatal 21 years,RNA-Seq,150,510784200,PRJNA281204,SAMN03486079,235913730,nochipID8,neurons,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996161,AB_S7,GSM1658171,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658171,Brain,SRP057196,cortex
SRR1974844,postnatal 21 years,RNA-Seq,150,318085800,PRJNA281204,SAMN03486080,146873574,nochipID8,neurons,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996162,AB_S7,GSM1658172,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658172,Brain,SRP057196,cortex
SRR1974845,postnatal 21 years,RNA-Seq,150,506602800,PRJNA281204,SAMN03486081,232258016,nochipID8,oligodendrocytes,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996163,AB_S7,GSM1658173,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658173,Brain,SRP057196,cortex
SRR1974846,postnatal 21 years,RNA-Seq,150,526657050,PRJNA281204,SAMN03486082,246323773,nochipID8,astrocytes,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996164,AB_S7,GSM1658174,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658174,Brain,SRP057196,cortex
SRR1974847,postnatal 21 years,RNA-Seq,150,535304850,PRJNA281204,SAMN03486083,252724406,nochipID8,neurons,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996165,AB_S7,GSM1658175,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658175,Brain,SRP057196,cortex
SRR1974848,postnatal 21 years,RNA-Seq,150,324456900,PRJNA281204,SAMN03486084,160029009,nochipID8,neurons,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996166,AB_S7,GSM1658176,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658176,Brain,SRP057196,cortex
SRR1974849,postnatal 21 years,RNA-Seq,150,493189050,PRJNA281204,SAMN03486028,232175730,nochipID8,neurons,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996167,AB_S7,GSM1658177,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658177,Brain,SRP057196,cortex
SRR1974850,postnatal 21 years,RNA-Seq,150,510327600,PRJNA281204,SAMN03486029,238591065,nochipID8,hybrid,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996168,AB_S7,GSM1658178,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658178,Brain,SRP057196,cortex
SRR1974851,postnatal 21 years,RNA-Seq,150,632904750,PRJNA281204,SAMN03486030,289730015,nochipID8,oligodendrocytes,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996169,AB_S7,GSM1658179,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658179,Brain,SRP057196,cortex
SRR1974852,postnatal 21 years,RNA-Seq,150,564378900,PRJNA281204,SAMN03486031,259244695,nochipID8,oligodendrocytes,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996170,AB_S7,GSM1658180,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658180,Brain,SRP057196,cortex
SRR1974853,postnatal 21 years,RNA-Seq,150,220462200,PRJNA281204,SAMN03486032,112277514,nochipID8,neurons,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996171,AB_S7,GSM1658181,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658181,Brain,SRP057196,cortex
SRR1974854,postnatal 21 years,RNA-Seq,150,597869400,PRJNA281204,SAMN03486033,271561638,nochipID8,neurons,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996172,AB_S7,GSM1658182,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658182,Brain,SRP057196,cortex
SRR1974855,postnatal 21 years,RNA-Seq,150,437729400,PRJNA281204,SAMN03486034,200193196,nochipID8,hybrid,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996173,AB_S7,GSM1658183,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658183,Brain,SRP057196,cortex
SRR1974856,postnatal 47 years,RNA-Seq,202,442217188,PRJNA281204,SAMN03486035,309177170,nochipID9,astrocytes,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996174,AB_S1,GSM1658184,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658184,Brain,SRP057196,cortex
SRR1974857,postnatal 47 years,RNA-Seq,202,215630354,PRJNA281204,SAMN03486036,150028462,nochipID9,astrocytes,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996175,AB_S1,GSM1658185,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658185,Brain,SRP057196,cortex
SRR1974858,postnatal 47 years,RNA-Seq,202,371454366,PRJNA281204,SAMN03486037,259173919,nochipID9,astrocytes,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996176,AB_S1,GSM1658186,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658186,Brain,SRP057196,cortex
SRR1974859,postnatal 47 years,RNA-Seq,202,163868460,PRJNA281204,SAMN03486038,115342998,nochipID9,astrocytes,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996177,AB_S1,GSM1658187,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658187,Brain,SRP057196,cortex
SRR1974860,postnatal 47 years,RNA-Seq,202,301531056,PRJNA281204,SAMN03486039,212225419,nochipID9,microglia,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996178,AB_S1,GSM1658188,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658188,Brain,SRP057196,cortex
SRR1974861,postnatal 47 years,RNA-Seq,202,410103430,PRJNA281204,SAMN03486040,288729884,nochipID9,microglia,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996179,AB_S1,GSM1658189,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658189,Brain,SRP057196,cortex
SRR1974862,postnatal 47 years,RNA-Seq,202,372894020,PRJNA281204,SAMN03486041,262016945,nochipID9,astrocytes,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996180,AB_S1,GSM1658190,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658190,Brain,SRP057196,cortex
SRR1974863,postnatal 47 years,RNA-Seq,202,252325068,PRJNA281204,SAMN03486042,176324949,nochipID9,astrocytes,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996181,AB_S1,GSM1658191,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658191,Brain,SRP057196,cortex
SRR1974864,postnatal 47 years,RNA-Seq,202,468172168,PRJNA281204,SAMN03486043,328769598,nochipID9,neurons,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996182,AB_S1,GSM1658192,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658192,Brain,SRP057196,cortex
SRR1974865,postnatal 47 years,RNA-Seq,202,405440058,PRJNA281204,SAMN03486045,284893941,nochipID9,astrocytes,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996183,AB_S1,GSM1658193,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658193,Brain,SRP057196,cortex
SRR1974866,postnatal 47 years,RNA-Seq,202,453250226,PRJNA281204,SAMN03486046,317191456,nochipID9,neurons,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996184,AB_S1,GSM1658194,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658194,Brain,SRP057196,cortex
SRR1974867,postnatal 47 years,RNA-Seq,202,381295200,PRJNA281204,SAMN03486047,267754849,nochipID9,neurons,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996185,AB_S1,GSM1658195,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658195,Brain,SRP057196,cortex
SRR1974868,postnatal 47 years,RNA-Seq,202,601868494,PRJNA281204,SAMN03486048,420707293,nochipID9,microglia,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996186,AB_S1,GSM1658196,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658196,Brain,SRP057196,cortex
SRR1974869,postnatal 47 years,RNA-Seq,202,239084978,PRJNA281204,SAMN03486049,166694162,nochipID9,neurons,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996187,AB_S1,GSM1658197,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658197,Brain,SRP057196,cortex
SRR1974870,postnatal 47 years,RNA-Seq,202,267746152,PRJNA281204,SAMN03486050,186293859,nochipID9,neurons,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996188,AB_S1,GSM1658198,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658198,Brain,SRP057196,cortex
SRR1974871,postnatal 47 years,RNA-Seq,202,441217490,PRJNA281204,SAMN03486051,307964258,nochipID9,astrocytes,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996189,AB_S1,GSM1658199,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658199,Brain,SRP057196,cortex
SRR1974872,postnatal 47 years,RNA-Seq,202,276597186,PRJNA281204,SAMN03486052,193690219,nochipID9,neurons,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996190,AB_S1,GSM1658200,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658200,Brain,SRP057196,cortex
SRR1974873,postnatal 47 years,RNA-Seq,202,431985080,PRJNA281204,SAMN03486044,304646530,nochipID9,astrocytes,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996191,AB_S1,GSM1658201,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658201,Brain,SRP057196,cortex
SRR1974874,postnatal 47 years,RNA-Seq,202,360236902,PRJNA281204,SAMN03486053,251459179,nochipID9,astrocytes,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996192,AB_S1,GSM1658202,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658202,Brain,SRP057196,cortex
SRR1974875,prenatal 16-18 W,RNA-Seq,202,541669262,PRJNA281204,SAMN03486054,380167848,nochipID10,fetal_replicating,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996193,FB_S1,GSM1658203,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658203,Brain,SRP057196,cortex
SRR1974876,prenatal 16-18 W,RNA-Seq,202,409684684,PRJNA281204,SAMN03486055,286811674,nochipID10,fetal_replicating,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996194,FB_S1,GSM1658204,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658204,Brain,SRP057196,cortex
SRR1974877,prenatal 16-18 W,RNA-Seq,202,541242234,PRJNA281204,SAMN03485996,378371833,nochipID10,fetal_replicating,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996195,FB_S1,GSM1658205,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658205,Brain,SRP057196,cortex
SRR1974878,prenatal 16-18 W,RNA-Seq,202,425283528,PRJNA281204,SAMN03485997,298272553,nochipID10,fetal_replicating,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996196,FB_S1,GSM1658206,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658206,Brain,SRP057196,cortex
SRR1974879,prenatal 16-18 W,RNA-Seq,202,640936708,PRJNA281204,SAMN03485998,448409342,nochipID10,fetal_replicating,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996197,FB_S1,GSM1658207,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658207,Brain,SRP057196,cortex
SRR1974880,prenatal 16-18 W,RNA-Seq,202,600364200,PRJNA281204,SAMN03485999,420783643,nochipID10,fetal_replicating,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996198,FB_S1,GSM1658208,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658208,Brain,SRP057196,cortex
SRR1974881,prenatal 16-18 W,RNA-Seq,202,438275966,PRJNA281204,SAMN03486000,307948740,nochipID10,fetal_replicating,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996199,FB_S1,GSM1658209,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658209,Brain,SRP057196,cortex
SRR1974882,prenatal 16-18 W,RNA-Seq,202,370976636,PRJNA281204,SAMN03486001,260451713,nochipID10,fetal_replicating,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996200,FB_S1,GSM1658210,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658210,Brain,SRP057196,cortex
SRR1974883,prenatal 16-18 W,RNA-Seq,202,481913622,PRJNA281204,SAMN03486002,336791975,nochipID10,fetal_replicating,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996201,FB_S1,GSM1658211,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658211,Brain,SRP057196,cortex
SRR1974884,prenatal 16-18 W,RNA-Seq,202,684043508,PRJNA281204,SAMN03486003,478109709,nochipID10,fetal_replicating,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996202,FB_S1,GSM1658212,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658212,Brain,SRP057196,cortex
SRR1974885,prenatal 16-18 W,RNA-Seq,202,524914372,PRJNA281204,SAMN03486004,367892290,nochipID10,fetal_replicating,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996203,FB_S1,GSM1658213,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658213,Brain,SRP057196,cortex
SRR1974886,prenatal 16-18 W,RNA-Seq,202,503741136,PRJNA281204,SAMN03486005,352796124,nochipID10,fetal_replicating,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996204,FB_S1,GSM1658214,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658214,Brain,SRP057196,cortex
SRR1974887,prenatal 16-18 W,RNA-Seq,202,722267766,PRJNA281204,SAMN03486006,505861233,nochipID10,fetal_replicating,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996205,FB_S1,GSM1658215,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658215,Brain,SRP057196,cortex
SRR1974888,prenatal 16-18 W,RNA-Seq,202,561432134,PRJNA281204,SAMN03486007,392007982,nochipID10,fetal_replicating,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996206,FB_S1,GSM1658216,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658216,Brain,SRP057196,cortex
SRR1974889,prenatal 16-18 W,RNA-Seq,202,536302728,PRJNA281204,SAMN03486008,376892682,nochipID10,fetal_replicating,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996207,FB_S1,GSM1658217,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658217,Brain,SRP057196,cortex
SRR1974890,prenatal 16-18 W,RNA-Seq,202,532560476,PRJNA281204,SAMN03486009,372612876,nochipID10,fetal_replicating,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996208,FB_S1,GSM1658218,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658218,Brain,SRP057196,cortex
SRR1974891,prenatal 16-18 W,RNA-Seq,202,538767330,PRJNA281204,SAMN03486010,376956975,nochipID10,fetal_replicating,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996209,FB_S1,GSM1658219,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658219,Brain,SRP057196,cortex
SRR1974892,prenatal 16-18 W,RNA-Seq,202,347314154,PRJNA281204,SAMN03486011,243028440,nochipID10,fetal_replicating,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996210,FB_S1,GSM1658220,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658220,Brain,SRP057196,cortex
SRR1974893,prenatal 16-18 W,RNA-Seq,202,589918174,PRJNA281204,SAMN03486012,413946441,nochipID10,fetal_quiescent,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996211,FB_S1,GSM1658221,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658221,Brain,SRP057196,cortex
SRR1974894,prenatal 16-18 W,RNA-Seq,202,377905640,PRJNA281204,SAMN03486013,265205193,nochipID10,fetal_replicating,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996212,FB_S1,GSM1658222,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658222,Brain,SRP057196,cortex
